global_step,nash_conv,_runtime,base_game_name,rule,cfg,rho,seed
21000,0.0,1916.4330525398254,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21100,0.0,1930.3110830783844,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21200,0.0,1944.4549534320831,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21300,0.0,1958.4149034023285,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21400,0.0,1972.3527069091797,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21500,0.0,1986.38907456398,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21600,0.0,2000.8533203601837,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21700,0.0,2015.1269595623016,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21800,0.0,2029.4876637458801,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
21900,0.0,2043.8292081356049,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22000,0.0,2058.480100631714,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22100,0.0,2073.187642812729,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22200,0.0,2087.71169424057,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22300,0.0,2102.3782753944397,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22400,0.0,2117.1492958068848,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22500,0.0,2132.086706161499,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22600,0.0,2146.9706904888153,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22700,0.0,2161.7872231006622,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22800,0.0,2176.7308275699615,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
22900,0.0,2191.796445131302,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23000,0.0,2206.8882546424866,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23100,0.0,2221.919068336487,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23200,0.0,2237.0340316295624,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23300,0.0,2252.619876384735,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23400,0.0,2267.9078159332275,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23500,0.0,2283.162857532501,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23600,0.0,2298.4394323825836,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23700,0.0,2314.3822219371796,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23800,0.0,2329.9500603675842,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
23900,0.0,2345.569438457489,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24000,0.0,2361.325449705124,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24100,0.0,2377.57945728302,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24200,0.0,2393.4719882011414,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24300,0.0,2409.287400484085,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24400,0.0,2425.285184621811,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24500,0.0,2441.6488165855408,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24600,0.0,2457.9174375534058,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24700,0.0,2474.4222633838654,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24800,0.0,2491.0290653705597,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
24900,0.0,2507.9206581115723,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25000,0.0,2524.5645146369934,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25100,0.0,2541.151153564453,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25200,0.0,2558.363455057144,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25300,0.0,2575.2141437530518,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25400,0.0,2592.182920217514,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25500,0.0,2609.0890498161316,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25600,0.0,2626.4810285568237,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25700,0.0,2643.5299730300903,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25800,0.0,2660.7552604675293,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
25900,0.0,2678.239007949829,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26000,0.0,2695.6929342746735,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26100,0.0,2713.0039088726044,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26200,0.0,2730.282057762146,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26300,0.0,2748.126363515854,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26400,0.0,2765.631497144699,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26500,0.0,2783.2063822746277,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26600,0.0,2801.009755373001,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26700,0.0,2818.88191986084,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26800,0.0,2836.271674156189,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
26900,0.0,2853.5932745933533,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27000,0.0,2871.6346337795258,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27100,0.0,2889.4346935749054,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27200,0.0,2907.100797891617,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27300,0.0,2924.8931703567505,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27400,0.0,2943.0518095493317,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27500,0.0,2960.907016992569,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27600,0.0,2978.7904012203217,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27700,0.0,2997.3671929836273,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27800,0.0,3015.4992921352386,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
27900,0.0,3033.579759120941,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28000,0.0,3051.9120557308197,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28100,0.0,3070.531237602234,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28200,0.0,3088.818947792053,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28300,0.0,3107.2267429828644,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28400,0.0,3126.1861629486084,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28500,0.0,3144.771589756012,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28600,0.0,3163.294888973236,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28700,0.0,3182.619138240814,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28800,0.0,3201.3618490695953,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
28900,0.0,3220.0702283382416,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29000,0.0,3239.4626417160034,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29100,0.0,3258.4819102287292,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29200,0.0,3277.43381857872,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29300,0.0,3296.6581206321716,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29400,0.0,3316.0362606048584,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29500,0.0,3335.1723189353943,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29600,0.0,3354.347989320755,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29700,0.0,3374.075130224228,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29800,0.0,3393.456490755081,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
29900,0.0,3412.8843286037445,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30000,0.0,3432.9433403015137,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30100,0.0,3452.5622391700745,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30200,0.0,3472.0188183784485,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30300,0.0,3492.2396755218506,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30400,0.0,3511.8090732097626,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30500,0.0,3531.4607853889465,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30600,0.0,3551.9052209854126,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30700,0.0,3571.9044156074524,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30800,0.0,3591.688201189041,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
30900,0.0,3612.3023567199707,feb10_2p_5type_3,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,1,100
100,0.0,16.871084690093994,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
200,0.0,21.88487195968628,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
300,0.0,26.6729474067688,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
400,0.0,31.048856496810913,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
500,0.0,35.44782638549805,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
600,0.0,39.66865372657776,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
700,0.0,43.90615725517273,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
800,0.0,48.11404991149902,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
900,0.0,52.26252198219299,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1000,0.0,56.32645320892334,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1100,0.0,60.705349922180176,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1200,0.0,64.71969795227051,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1300,0.0,68.78020691871643,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1400,0.0,72.72570729255676,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1500,0.0,76.77635884284973,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1600,0.0,80.91098666191101,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1700,0.0,85.01184630393982,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1800,0.0,89.09765267372131,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
1900,0.0,93.23745775222778,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2000,0.0,97.44629645347595,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2100,0.0,101.52452254295349,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2200,0.0,105.71703362464905,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2300,0.0,109.85419416427612,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2400,0.0,114.1577160358429,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2500,0.0,118.39084672927856,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2600,0.0,122.5843014717102,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2700,0.0,126.91776371002197,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2800,0.0,131.24266362190247,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
2900,0.0,135.54919862747192,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3000,0.0,139.98771786689758,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3100,0.0,144.37295627593994,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3200,0.0,148.8886775970459,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3300,0.0,153.31840324401855,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3400,0.0,157.8174262046814,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3500,0.0,162.24546027183533,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3600,0.0,166.74439597129822,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3700,0.0,171.41328477859497,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3800,0.0,176.2220585346222,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
3900,0.0,180.7706000804901,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4000,0.0,185.4722352027893,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4100,0.0,190.0894114971161,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4200,0.0,194.8308823108673,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4300,0.0,199.63111209869385,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4400,0.0,204.3200068473816,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4500,0.0,209.079003572464,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4600,0.0,213.94824314117432,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4700,0.0,218.93149280548096,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4800,0.0,224.00310230255127,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
4900,0.0,228.98710584640503,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5000,0.0,234.03872418403625,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5100,0.0,239.10093188285828,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5200,0.0,244.14955615997314,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5300,0.0,249.34390020370483,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5400,0.0,254.54163765907288,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5500,0.0,259.6762557029724,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5600,0.0,264.80962228775024,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5700,0.0,270.02174162864685,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5800,0.0,275.2872579097748,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
5900,0.0,280.57357001304626,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6000,0.0,285.87534403800964,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6100,0.0,291.2084467411041,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6200,0.0,296.566392660141,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6300,0.0,302.0266511440277,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6400,0.0,307.4931402206421,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6500,0.0,312.98290848731995,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6600,0.0,318.624107837677,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6700,0.0,324.15005803108215,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6800,0.0,329.595680475235,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
6900,0.0,335.16710233688354,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7000,0.0,340.8534483909607,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7100,0.0,346.6988296508789,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7200,0.0,352.35821771621704,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7300,0.0,358.0794429779053,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7400,0.0,363.8391797542572,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7500,0.0,369.5161852836609,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7600,0.0,375.2405731678009,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7700,0.0,381.0842764377594,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7800,0.0,386.99633026123047,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
7900,0.0,392.7721424102783,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8000,0.0,398.72559452056885,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8100,0.0,404.71867418289185,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8200,0.0,410.66130208969116,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8300,0.0,416.7528626918793,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8400,0.0,422.8775625228882,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8500,0.0,428.95300340652466,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8600,0.0,435.00991010665894,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8700,0.0,441.0677318572998,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8800,0.0,447.216912984848,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
8900,0.0,453.42360162734985,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9000,0.0,459.599650144577,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9100,0.0,465.79527592658997,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9200,0.0,472.0289056301117,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9300,0.0,478.34390664100647,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9400,0.0,484.6540892124176,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9500,0.0,490.9702606201172,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9600,0.0,497.3542160987854,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9700,0.0,503.72664856910706,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9800,0.0,510.1553843021393,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
9900,0.0,516.6039917469025,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10000,0.0,523.2369158267975,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10100,0.0,529.8815007209778,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10200,0.0,536.3836047649384,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10300,0.0,542.9973654747009,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10400,0.0,549.5787379741669,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10500,0.0,556.2785341739655,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10600,0.0,563.0155649185181,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10700,0.0,569.7834503650665,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10800,0.0,576.4771478176117,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
10900,0.0,583.2076952457428,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11000,0.0,589.976904630661,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11100,0.0,596.7284052371979,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11200,0.0,603.6041660308838,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11300,0.0,610.549200296402,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11400,0.0,617.3043503761292,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11500,0.0,624.2134416103363,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11600,0.0,631.2124607563019,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11700,0.0,638.179927110672,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11800,0.0,645.177337884903,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
11900,0.0,652.2033534049988,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12000,0.0,659.2776439189911,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12100,0.0,666.5152676105499,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12200,0.0,673.7147436141968,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12300,0.0,680.9230082035065,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12400,0.0,688.1747064590454,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12500,0.0,695.4743585586548,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12600,0.0,702.6059153079987,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12700,0.0,709.9253392219543,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12800,0.0,717.4405777454376,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
12900,0.0,724.8349256515503,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13000,0.0,732.2033212184906,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13100,0.0,739.4814903736115,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13200,0.0,746.867428779602,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13300,0.0,754.4302206039429,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13400,0.0,761.9267053604126,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13500,0.0,769.4817926883698,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13600,0.0,777.0775685310364,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13700,0.0,784.6559407711029,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13800,0.0,792.3526136875153,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
13900,0.0,800.0468800067902,feb10_2p_5type_3,base,cfr_10_no_trem/external_plus_linear_no_trem,1,108
