global_step,nash_conv,_runtime,base_game_name,rule,cfg,rho,seed
29400,0.0,3234.5760219097137,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
29500,0.0,3253.796772003174,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
29600,0.0,3272.4446306228638,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
29700,0.0,3291.07071852684,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
29800,0.0,3310.719202518463,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
29900,0.0,3329.9717993736267,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30000,0.0,3348.8767981529236,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30100,0.0,3368.7103617191315,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30200,0.0,3387.8413467407227,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30300,0.0,3407.0837609767914,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30400,0.0,3427.4182467460632,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30500,0.0,3447.034166574478,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30600,0.0,3466.525410413742,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30700,0.0,3486.803091287613,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30800,0.0,3506.800838470459,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
30900,0.0,3526.7482409477234,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
31000,0.0,3547.081148147583,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
31100,0.0,3567.429478406906,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
31200,0.0,3587.574469089508,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
31300,0.0,3607.984274625778,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
31400,0.0,3628.508634328842,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,107
100,0.0,20.775123596191406,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
200,0.0,26.41678023338318,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
300,0.0,31.507399320602417,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
400,0.0,36.51582407951355,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
500,0.0,41.26256346702576,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
600,0.0,46.07511878013611,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
700,0.0,50.67114806175232,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
800,0.0,55.27851581573486,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
900,0.0,59.664523124694824,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1000,0.0,64.1214349269867,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1100,0.0,68.8368182182312,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1200,0.0,73.38042449951172,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1300,0.0,77.94587182998657,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1400,0.0,82.51883316040039,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1500,0.0,86.88899517059326,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1600,0.0,91.38190627098083,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1700,0.0,95.9502956867218,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1800,0.0,100.50584316253662,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
1900,0.0,105.18388438224792,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2000,0.0,109.8884425163269,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2100,0.0,114.82000660896301,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2200,0.0,119.70837664604187,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2300,0.0,124.43451142311096,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2400,0.0,129.39178156852722,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2500,0.0,134.53824281692505,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2600,0.0,139.55290365219116,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2700,0.0,144.73190116882324,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2800,0.0,149.96051406860352,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
2900,0.0,155.18233728408813,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3000,0.0,160.387540102005,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3100,0.0,165.44616627693176,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3200,0.0,170.85292840003967,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3300,0.0,176.33940768241882,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3400,0.0,181.87012577056885,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3500,0.0,187.579598903656,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3600,0.0,193.26125979423523,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3700,0.0,198.97568821907043,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3800,0.0,204.74437403678894,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
3900,0.0,210.54437112808228,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4000,0.0,216.44483470916748,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4100,0.0,222.39304065704346,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4200,0.0,228.53961396217346,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4300,0.0,234.594899892807,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4400,0.0,240.78057479858398,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4500,0.0,247.06347918510437,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4600,0.0,253.26549792289734,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4700,0.0,259.535361289978,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4800,0.0,265.7529799938202,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
4900,0.0,272.0285077095032,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5000,0.0,278.4514558315277,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5100,0.0,284.7442002296448,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5200,0.0,291.02171421051025,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5300,0.0,297.44546270370483,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5400,0.0,303.88501811027527,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5500,0.0,310.4465115070343,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5600,0.0,317.0107021331787,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5700,0.0,323.607950925827,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5800,0.0,330.3783988952637,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
5900,0.0,337.0476133823395,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6000,0.0,343.85905408859253,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6100,0.0,350.6887483596802,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6200,0.0,357.61485385894775,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6300,0.0,364.52206468582153,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6400,0.0,371.50841450691223,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6500,0.0,378.53939723968506,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6600,0.0,385.5659849643707,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6700,0.0,392.91747760772705,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6800,0.0,400.1032512187958,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
6900,0.0,407.45602226257324,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7000,0.0,414.7297537326813,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7100,0.0,422.15016913414,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7200,0.0,429.5651013851166,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7300,0.0,436.77592396736145,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7400,0.0,444.20393109321594,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7500,0.0,451.6167380809784,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7600,0.0,459.00158166885376,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7700,0.0,466.4825699329376,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7800,0.0,474.1205053329468,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
7900,0.0,481.7450132369995,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8000,0.0,489.6177005767822,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8100,0.0,497.5581274032593,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8200,0.0,505.3882417678833,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8300,0.0,513.1562645435333,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8400,0.0,521.0937430858612,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8500,0.0,528.8898673057556,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8600,0.0,536.9532835483551,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8700,0.0,545.1737098693848,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8800,0.0,553.2774996757507,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
8900,0.0,561.4423685073853,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9000,0.0,569.8573288917542,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9100,0.0,578.0286886692047,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9200,0.0,586.2477178573608,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9300,0.0,594.3736338615417,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9400,0.0,602.8928682804108,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9500,0.0,611.2382612228394,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9600,0.0,619.4396176338196,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9700,0.0,627.6553039550781,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9800,0.0,635.930374622345,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
9900,0.0,644.2123212814331,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10000,0.0,652.4744985103607,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10100,0.0,660.9221868515015,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10200,0.0,669.4213728904724,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10300,0.0,677.8705458641052,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10400,0.0,686.4514920711517,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10500,0.0,694.9952025413513,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10600,0.0,703.7132041454315,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10700,0.0,712.494149684906,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10800,0.0,721.2031428813934,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
10900,0.0,730.0919535160065,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11000,0.0,738.9939594268799,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11100,0.0,748.0551862716675,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11200,0.0,757.0255165100098,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11300,0.0,765.9822974205017,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11400,0.0,775.1515662670135,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11500,0.0,784.3425629138947,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11600,0.0,793.4850029945374,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11700,0.0,802.6795568466187,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11800,0.0,811.9548101425171,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
11900,0.0,821.1353988647461,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12000,0.0,830.3955981731415,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12100,0.0,839.6439566612244,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12200,0.0,849.1811923980713,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12300,0.0,858.6003806591034,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12400,0.0,867.9357371330261,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12500,0.0,877.502888917923,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12600,0.0,886.996889591217,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12700,0.0,896.406836271286,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12800,0.0,906.0590455532074,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
12900,0.0,915.702627658844,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13000,0.0,925.3140006065369,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13100,0.0,934.9392178058624,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13200,0.0,944.7001688480377,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13300,0.0,954.4033443927765,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13400,0.0,964.128050327301,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13500,0.0,973.970184803009,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13600,0.0,983.7593371868134,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13700,0.0,993.5281701087952,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13800,0.0,1003.4606773853302,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
13900,0.0,1013.4166867733002,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14000,0.0,1023.3434252738953,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14100,0.0,1033.5712568759918,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14200,0.0,1043.5510559082031,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14300,0.0,1053.6098096370697,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14400,0.0,1063.7412362098694,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14500,0.0,1073.938345193863,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14600,0.0,1084.0798585414886,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14700,0.0,1094.5361196994781,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14800,0.0,1104.855501651764,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
14900,0.0,1115.1754252910614,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15000,0.0,1125.6098229885101,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15100,0.0,1136.051240682602,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15200,0.0,1146.4357748031616,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15300,0.0,1157.1618814468384,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15400,0.0,1167.6563520431519,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15500,0.0,1178.123684167862,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15600,0.0,1188.6242899894714,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15700,0.0,1199.2420139312744,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15800,0.0,1209.7765498161316,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
15900,0.0,1220.6980905532837,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16000,0.0,1231.4810001850128,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16100,0.0,1242.1127853393555,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16200,0.0,1252.923935174942,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16300,0.0,1263.7799501419067,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16400,0.0,1274.8541948795319,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16500,0.0,1285.865466117859,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16600,0.0,1296.8130209445953,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16700,0.0,1307.9317393302917,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16800,0.0,1319.0344092845917,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
16900,0.0,1330.0400533676147,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17000,0.0,1341.414193868637,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17100,0.0,1352.6777703762054,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17200,0.0,1363.9382803440094,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17300,0.0,1375.196916103363,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17400,0.0,1386.5023484230042,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17500,0.0,1397.950626373291,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17600,0.0,1409.3593518733978,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17700,0.0,1420.6410901546478,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17800,0.0,1431.9693553447723,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
17900,0.0,1443.2592387199402,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18000,0.0,1454.529104232788,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18100,0.0,1466.2272307872772,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18200,0.0,1477.6456921100616,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18300,0.0,1489.160186290741,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18400,0.0,1500.7667622566223,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18500,0.0,1512.3715794086456,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18600,0.0,1524.363774061203,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18700,0.0,1536.1492280960083,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18800,0.0,1548.0743021965027,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
18900,0.0,1560.2655532360077,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19000,0.0,1572.5317332744598,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19100,0.0,1585.1175391674042,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19200,0.0,1597.6067595481873,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19300,0.0,1610.146253824234,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19400,0.0,1622.666949748993,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19500,0.0,1635.330365896225,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19600,0.0,1648.4243476390839,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19700,0.0,1661.2386527061462,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19800,0.0,1674.0330364704132,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
19900,0.0,1686.943748474121,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20000,0.0,1699.7151892185211,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20100,0.0,1713.0228068828583,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20200,0.0,1726.0368609428406,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20300,0.0,1739.1972329616547,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20400,0.0,1752.3657026290894,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20500,0.0,1765.5376465320587,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20600,0.0,1779.1485681533813,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20700,0.0,1792.4632315635681,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20800,0.0,1806.0018832683563,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
20900,0.0,1819.4370489120483,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21000,0.0,1833.2084629535675,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21100,0.0,1846.81298661232,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21200,0.0,1860.4491806030273,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21300,0.0,1874.1893332004547,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21400,0.0,1887.93608045578,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21500,0.0,1902.053964138031,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21600,0.0,1915.8891868591309,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21700,0.0,1929.8309066295624,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21800,0.0,1943.8684237003326,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
21900,0.0,1958.1603965759277,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22000,0.0,1972.5449633598328,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22100,0.0,1986.7125799655914,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22200,0.0,2001.0008277893066,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22300,0.0,2015.3303680419922,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22400,0.0,2030.000890493393,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22500,0.0,2044.599449634552,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22600,0.0,2059.098436832428,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22700,0.0,2073.6014075279236,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22800,0.0,2088.5917558670044,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
22900,0.0,2103.297738790512,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23000,0.0,2118.0237584114075,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23100,0.0,2132.8136122226715,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23200,0.0,2147.9935972690582,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23300,0.0,2162.9400181770325,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23400,0.0,2177.9637982845306,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23500,0.0,2192.9609005451202,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23600,0.0,2208.3923559188843,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23700,0.0,2223.5908086299896,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23800,0.0,2238.788167476654,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
23900,0.0,2254.0978491306305,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24000,0.0,2269.7319371700287,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24100,0.0,2285.3043162822723,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24200,0.0,2300.733316898346,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24300,0.0,2316.2214834690094,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24400,0.0,2332.0790164470673,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24500,0.0,2347.9694867134094,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24600,0.0,2363.607907295227,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24700,0.0,2379.389716863632,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24800,0.0,2395.616317987442,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
24900,0.0,2411.6958487033844,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25000,0.0,2427.7366626262665,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25100,0.0,2443.75577545166,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25200,0.0,2460.3150506019592,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25300,0.0,2476.4808502197266,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25400,0.0,2492.709411382675,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25500,0.0,2508.988561153412,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25600,0.0,2525.72469997406,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25700,0.0,2542.3910839557648,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25800,0.0,2559.01469373703,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
25900,0.0,2576.0261628627777,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26000,0.0,2593.284663438797,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26100,0.0,2610.3326647281647,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26200,0.0,2627.467153787613,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26300,0.0,2644.811140060425,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26400,0.0,2661.950522661209,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26500,0.0,2678.9879400730133,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26600,0.0,2695.943233013153,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26700,0.0,2713.539447069168,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26800,0.0,2730.73237323761,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
26900,0.0,2747.9067611694336,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
27000,0.0,2765.241957426071,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
27100,0.0,2783.0753076076508,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
27200,0.0,2800.660356283188,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
27300,0.0,2818.387934923172,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
27400,0.0,2836.9093918800354,feb10_2p_5type_4,base,cfr_10/external_plus_linear,1,106
